eo_number,title,date,president,url,status
5549,Executive Order 5549—Amendment to the Instructions to Diplomatic Officers Respecting Citizenship,1931-02-05,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5549-amendment-the-instructions-diplomatic-officers-respecting-citizenship,ok
5546,"Executive Order 5546—Extension of Trust Period on Allotments of Indians on the Cheyenne River Reservation, South Dakota",1931-01-31,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5546-extension-trust-period-allotments-indians-the-cheyenne-river,ok
5547,"Executive Order 5547—Withdrawal of Public Lands for Resurvey, New Mexico",1931-01-31,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5547-withdrawal-public-lands-for-resurvey-new-mexico,ok
5548,"Executive Order 5548—Withdrawal of Public Lands for Resurvey, New Mexico",1931-01-31,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5548-withdrawal-public-lands-for-resurvey-new-mexico,ok
5545,"Executive Order 5545—Revocation of Schedule B, Subdivision I, Paragraph 7 of the Civil Service Rules, Allowing Noncompetitive Appointments of Advisers (Disciplinarians) in the Indian Service",1931-01-30,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5545-revocation-schedule-b-subdivision-i-paragraph-7-the-civil-service,ok
5544,"Executive Order 5544—Amendment of Schedule A, Subdivision III, of the Civil Service Rules, Research Associates, Public Health Service",1931-01-30,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5544-amendment-schedule-subdivision-iii-the-civil-service-rules-research,ok
5543,"Executive Order 5543—Power-Site Restoration No. 459, Idaho",1931-01-30,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5543-power-site-restoration-no-459-idaho,ok
5541,"Executive Order 5541—Power-Site Restoration No. 458, John Day River, Oregon",1931-01-27,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5541-power-site-restoration-no-458-john-day-river-oregon,ok
5542,"Executive Order 5542—Withdrawal of Public Lands for Resurvey, California",1931-01-27,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5542-withdrawal-public-lands-for-resurvey-california,ok
5540,"Executive Order 5540—Establishing the Charles Sheldon Wild Life Refuge, Nevada",1931-01-26,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5540-establishing-the-charles-sheldon-wild-life-refuge-nevada,ok
5539,Executive Order 5539—Extension of Trust Period on Allotments on Ponca Indians of Oklahoma,1931-01-23,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5539-extension-trust-period-allotments-ponca-indians-oklahoma,ok
5538,"Executive Order 5538—Withdrawal of Public Lands for Resurvey, Colorado",1931-01-23,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5538-withdrawal-public-lands-for-resurvey-colorado,ok
5536,"Executive Order 5536—Power-Site Restoration No. 457, Montana",1931-01-21,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5536-power-site-restoration-no-457-montana,ok
5537,"Executive Order 5537—Potash Restoration No. 9, California",1931-01-21,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5537-potash-restoration-no-9-california,ok
5535,"Executive Order 5535—Power-Site Restoration No. 455, Montana",1931-01-21,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5535-power-site-restoration-no-455-montana,ok
5534,"Executive Order 5534—Public Water Reserve No. 137, Montana and Nevada",1931-01-21,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5534-public-water-reserve-no-137-montana-and-nevada,ok
5533,"Executive Order 5533—Modification of Reservoir-Site Reserve No. 16, Deschutes River, Oregon",1931-01-16,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5533-modification-reservoir-site-reserve-no-16-deschutes-river-oregon,ok
5532,"Executive Order 5532—Modification of Reservoir-Site Reserve No. 1, Wenatchee Lake Reservoir, Washington",1931-01-15,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5532-modification-reservoir-site-reserve-no-1-wenatchee-lake-reservoir,ok
5531,"Executive Order 5531—Withdrawal of Public Lands for Resurvey, New Mexico",1931-01-13,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5531-withdrawal-public-lands-for-resurvey-new-mexico,ok
5530,"Executive Order 5530—Two Harbors, Minnesota, Abolished as a Customs Port of Entry",1931-01-09,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5530-two-harbors-minnesota-abolished-customs-port-entry,ok
5529,Executive Order 5529—Designating Mrs. Leafie E. Dietz to Sign Land Patents,1931-01-08,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5529-designating-mrs-leafie-e-dietz-sign-land-patents,ok
5526,Executive Order 5526—Amendments to Consular Regulations,1931-01-07,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5526-amendments-consular-regulations,ok
5528,Executive Order 5528—Restoring Portion of Upolu Airplane Landing Field to the Territory of Hawaii,1931-01-07,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5528-restoring-portion-upolu-airplane-landing-field-the-territory-hawaii,ok
5527,Executive Order 5527—Authorizing the Appointment of Mrs. Mildred Barnes Mclnturff,1931-01-07,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5527-authorizing-the-appointment-mrs-mildred-barnes-mclnturff,ok
5525,"Executive Order 5525—Withdrawal of Public Lands for Classification, Utah",1931-01-05,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5525-withdrawal-public-lands-for-classification-utah,ok
5524,"Executive Order 5524—Revocation of Withdrawal of Public Land Pending Resurvey, Colorado",1931-01-05,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5524-revocation-withdrawal-public-land-pending-resurvey-colorado,ok
5523,Executive Order 5523—Classification of Mr. John W. Martyn,1930-12-31,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5523-classification-mr-john-w-martyn,ok
5522,"Executive Order 5522—Withdrawal of Public Lands in Aid of Legislation, Arizona",1930-12-31,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5522-withdrawal-public-lands-aid-legislation-arizona,ok
5521,Executive Order 5521—Restoring to the Government of the Territory of Hawaii Portions of the Military Reservations of Fort Shafter and Hawaii Arsenal,1930-12-26,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5521-restoring-the-government-the-territory-hawaii-portions-the-military,ok
5520,Executive Order 5520—Authorizing the Appointment of Mrs. Lulie Hunt Turnipseed,1930-12-23,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5520-authorizing-the-appointment-mrs-lulie-hunt-turnipseed,ok
5519,Executive Order 5519—Retention of Robert Peet Skinner in the Foreign Service,1930-12-23,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5519-retention-robert-peet-skinner-the-foreign-service,ok
5518,"Executive Order 5518—Revocation of Withdrawal of Public Lands for Resurvey, New Mexico",1930-12-19,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5518-revocation-withdrawal-public-lands-for-resurvey-new-mexico,ok
5517,"Executive Order 5517—Chugach National Forest, Alaska",1930-12-17,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5517-chugach-national-forest-alaska,ok
5516,"Executive Order 5516—Extension of Trust Period on Allotments to Indians on the Umatilla Reservation, Oregon",1930-12-17,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5516-extension-trust-period-allotments-indians-the-umatilla-reservation,ok
5515,Executive Order 5515—Revocation of Bird Island Wild Life Refuge,1930-12-15,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5515-revocation-bird-island-wild-life-refuge,ok
5514,"Executive Order 5514—Christmas, 1930",1930-12-15,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5514-christmas-1930,ok
5513,"Executive Order 5513—Amendment of Schedule B, Positions Which May Be Filled Upon Noncompetitive Examinations Under the Civil Service Rules",1930-12-13,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5513-amendment-schedule-b-positions-which-may-be-filled-upon,ok
5511,Executive Order 5511—Withdrawal of Public Lands for Classification,1930-12-11,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5511-withdrawal-public-lands-for-classification,ok
5512,Executive Order 5512—Withdrawal of Public Lands to Protect Los Angeles Water Supply System,1930-12-11,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5512-withdrawal-public-lands-protect-los-angeles-water-supply-system,ok
5510,Executive Order 5510—Power-Site Restoration No. 456,1930-12-10,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5510-power-site-restoration-no-456,ok
5509,Executive Order 5509—Revocation of Withdrawal of Public Lands Pending Resurvey,1930-12-10,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5509-revocation-withdrawal-public-lands-pending-resurvey,ok
5508,Executive Order 5508—Withdrawal of Public Lands for Classification,1930-12-10,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5508-withdrawal-public-lands-for-classification,ok
5505,Executive Order 5505—Transferring Control of Certain Land to the Secretary of the Interior,1930-12-08,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5505-transferring-control-certain-land-the-secretary-the-interior,ok
5507,"Executive Order 5507—Paducah, Kentucky, Abolished as a Customs Port of Entry",1930-12-08,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5507-paducah-kentucky-abolished-customs-port-entry,ok
5506,Executive Order 5506—Revocation of Withdrawal of Public Lands Pending Resurvey,1930-12-08,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5506-revocation-withdrawal-public-lands-pending-resurvey,ok
5504,Executive Order 5504—Withdrawal of Public Land for Target Range,1930-12-04,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5504-withdrawal-public-land-for-target-range,ok
5503,Executive Order 5503—Appointment of Mrs. Pearl McIntosh,1930-12-04,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5503-appointment-mrs-pearl-mcintosh,ok
Executive Order 5502,Executive Order 5502—Rules Governing the Dispensation of Narcotic Drugs in the Virgin Islands,,,https://www.presidency.ucsb.edu/documents/executive-order-5502-rules-governing-the-dispensation-narcotic-drugs-the-virgin-islands,"error: HTTPSConnectionPool(host='www.presidency.ucsb.edu', port=443): Max retries exceeded with url: /documents/executive-order-5502-rules-governing-the-dispensation-narcotic-drugs-the-virgin-islands (Caused by ConnectTimeoutError(<HTTPSConnection(host='www.presidency.ucsb.edu', port=443) at 0x10b7af110>, 'Connection to www.presidency.ucsb.edu timed out. (connect timeout=30)'))"
5501,Executive Order 5501—Reinstatement of Mrs. Eva MacFate,1930-12-02,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5501-reinstatement-mrs-eva-macfate,ok
5500,Executive Order 5500—Withdrawal of Public Lands for Alaska Road Commission,1930-12-02,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5500-withdrawal-public-lands-for-alaska-road-commission,ok
5499,"Executive Order 5499—Coal-Land Restoration, Utah No. 49",1930-11-28,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5499-coal-land-restoration-utah-no-49,ok
5498,Executive Order 5498—Salton Sea Wild Life Refuge,1930-11-25,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5498-salton-sea-wild-life-refuge,ok
5497,Executive Order 5497—Power-Site Restoration No. 454,1930-11-24,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5497-power-site-restoration-no-454,ok
5496,Executive Order 5496—Public Water Restoration No. 67,1930-11-22,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5496-public-water-restoration-no-67,ok
Executive Order 5495,Executive Order 5495—Public Water Reserve No. 136,,,https://www.presidency.ucsb.edu/documents/executive-order-5495-public-water-reserve-no-136,"error: HTTPSConnectionPool(host='www.presidency.ucsb.edu', port=443): Read timed out. (read timeout=30)"
5494,Executive Order 5494—Revocation of Withdrawal of Public Lands Pending Resurvey,1930-11-18,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5494-revocation-withdrawal-public-lands-pending-resurvey,ok
5493,Executive Order 5493—Restoring to the Government of the Philippine Islands a Part of the Military Reservation of Augur Barracks,1930-11-18,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5493-restoring-the-government-the-philippine-islands-part-the-military,ok
5492,Executive Order 5492—Public Water Restoration No. 66,1930-11-18,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5492-public-water-restoration-no-66,ok
5491,Executive Order 5491—Use of Eligible Registers Established Primarily for the Executive Civil Service of the United States for Filling Vacancies in the Municipal Service of the District of Columbia,1930-11-18,Herbert Hoover,https://www.presidency.ucsb.edu/documents/executive-order-5491-use-eligible-registers-established-primarily-for-the-executive-civil,ok
